date,store_id,temperature_c,precipitation_mm,humidity_pct,weather_condition,is_holiday,local_event
2024-06-23,STORE02,27.4,10.2,48.8,Rainy,0,
2024-06-24,STORE02,25.9,0.0,39.3,Cloudy,0,Concert
2024-06-25,STORE02,34.5,0.0,38.0,Sunny,0,
2024-06-26,STORE02,32.6,9.7,46.2,Rainy,0,Community Fair
2024-06-27,STORE02,27.2,0.0,51.5,Sunny,0,
2024-06-28,STORE02,30.9,0.0,57.6,Sunny,0,Market Day
2024-06-29,STORE02,24.6,10.9,57.1,Rainy,0,
2024-06-30,STORE02,33.4,11.8,37.2,Rainy,0,Food Festival
2024-07-01,STORE02,33.6,0.0,58.9,Windy,0,
2024-07-02,STORE02,23.7,0.0,50.1,Clear,0,
2024-07-03,STORE02,29.7,0.0,72.7,Cloudy,0,Marathon
2024-07-04,STORE02,29.0,7.1,58.6,Rainy,1,Independence Day
2024-07-05,STORE02,35.1,0.0,67.0,Sunny,0,
2024-07-06,STORE02,31.6,12.2,56.2,Rainy,0,
2024-07-07,STORE02,27.2,0.0,53.7,Cloudy,0,
2024-07-08,STORE02,38.3,0.0,56.4,Sunny,0,Community Fair
2024-07-09,STORE02,30.7,6.5,60.6,Rainy,0,Concert
2024-07-10,STORE02,27.7,10.2,54.7,Rainy,0,
2024-07-11,STORE02,32.0,0.0,51.6,Sunny,0,Community Fair
2024-07-12,STORE02,30.9,6.5,48.3,Rainy,0,Food Festival
2024-07-13,STORE02,39.8,0.0,54.7,Sunny,0,Community Fair
2024-07-14,STORE02,29.6,0.0,50.2,Cloudy,0,Concert
2024-07-15,STORE02,29.4,0.0,52.5,Windy,0,
2024-07-16,STORE02,32.0,0.0,59.5,Sunny,0,Market Day
2024-07-17,STORE02,39.1,0.0,56.5,Cloudy,0,
2024-07-18,STORE02,30.0,6.3,60.7,Rainy,0,Concert
2024-07-19,STORE02,33.8,0.0,55.9,Cloudy,0,Parade
2024-07-20,STORE02,31.9,0.0,61.9,Clear,0,Food Festival
2024-07-21,STORE02,32.8,0.0,61.4,Clear,0,Parade
2024-07-22,STORE02,33.7,0.0,56.3,Sunny,0,
2024-07-23,STORE02,27.1,0.0,37.0,Sunny,0,Community Fair
2024-07-24,STORE02,25.1,0.0,50.1,Cloudy,0,Sports Game
2024-07-25,STORE02,25.6,6.2,57.8,Rainy,0,
2024-07-26,STORE02,26.5,0.0,34.0,Sunny,0,
2024-07-27,STORE02,27.2,9.5,51.3,Rainy,0,
2024-07-28,STORE02,27.4,0.0,59.9,Clear,0,
2024-07-29,STORE02,33.9,0.0,74.1,Windy,0,Local Festival
2024-07-30,STORE02,29.9,0.0,50.8,Cloudy,0,
2024-07-31,STORE02,23.7,6.1,61.3,Rainy,0,Sports Game
2024-08-01,STORE02,27.2,0.0,67.6,Sunny,0,
2024-08-02,STORE02,25.1,0.9,67.5,Rainy,0,
2024-08-03,STORE02,31.0,0.0,49.6,Sunny,0,Concert
2024-08-04,STORE02,18.5,0.0,78.6,Cloudy,0,
2024-08-05,STORE02,29.2,0.0,51.9,Clear,0,Market Day
2024-08-06,STORE02,26.2,0.0,53.8,Cloudy,0,
2024-08-07,STORE02,21.6,0.0,63.0,Sunny,0,
2024-08-08,STORE02,21.0,0.0,55.6,Sunny,0,Community Fair
2024-08-09,STORE02,20.2,0.0,67.9,Clear,0,Local Festival
2024-08-10,STORE02,26.5,0.2,82.5,Rainy,0,
2024-08-11,STORE02,24.6,0.0,53.6,Cloudy,0,
2024-08-12,STORE02,25.3,0.0,66.9,Clear,0,
2024-08-13,STORE02,27.6,0.0,85.6,Foggy,0,
2024-08-14,STORE02,26.1,0.0,91.4,Foggy,0,
2024-08-15,STORE02,24.7,0.0,34.4,Sunny,0,Food Festival
2024-08-16,STORE02,27.6,0.0,82.8,Foggy,0,
2024-08-17,STORE02,26.7,0.0,50.1,Clear,0,
2024-08-18,STORE02,26.9,0.0,60.7,Windy,0,Food Festival
2024-08-19,STORE02,21.2,0.0,73.7,Clear,0,
2024-08-20,STORE02,26.7,1.2,91.9,Rainy,0,
2024-08-21,STORE02,29.0,0.0,68.4,Cloudy,0,
2024-08-22,STORE02,22.9,0.0,67.9,Sunny,0,Sports Game
2024-08-23,STORE02,30.7,0.0,68.4,Sunny,0,
2024-08-24,STORE02,23.9,0.0,69.8,Cloudy,0,
2024-08-25,STORE02,25.9,0.0,77.5,Sunny,0,
2024-08-26,STORE02,25.4,0.0,57.6,Clear,0,Community Fair
2024-08-27,STORE02,27.0,2.9,69.6,Rainy,0,Food Festival
2024-08-28,STORE02,27.4,0.0,68.8,Cloudy,0,Local Festival
2024-08-29,STORE02,32.0,0.0,51.8,Clear,0,Sports Game
2024-08-30,STORE02,34.0,0.0,55.8,Cloudy,0,
2024-08-31,STORE02,27.6,0.0,71.2,Windy,0,
2024-09-01,STORE02,20.5,2.6,63.4,Rainy,0,
2024-09-02,STORE02,18.1,0.0,64.2,Clear,0,
2024-09-03,STORE02,27.6,0.0,79.3,Sunny,0,
2024-09-04,STORE02,19.5,0.0,61.2,Cloudy,0,
2024-09-05,STORE02,20.1,2.0,55.6,Rainy,0,Marathon
2024-09-06,STORE02,28.4,0.0,80.4,Foggy,0,
2024-09-07,STORE02,19.8,0.0,79.9,Clear,0,Local Festival
2024-09-08,STORE02,19.1,0.1,58.8,Rainy,0,
2024-09-09,STORE02,25.8,0.0,84.6,Foggy,0,
2024-09-10,STORE02,27.1,1.4,77.4,Rainy,0,
2024-09-11,STORE02,22.6,3.6,87.8,Rainy,0,
2024-09-12,STORE02,24.7,4.3,63.1,Rainy,0,Parade
2024-09-13,STORE02,23.9,0.0,54.0,Sunny,0,Concert
2024-09-14,STORE02,22.0,0.0,55.5,Sunny,0,
2024-09-15,STORE02,25.3,1.7,97.7,Rainy,0,
2024-09-16,STORE02,19.2,0.0,74.4,Windy,0,
2024-09-17,STORE02,14.2,0.0,82.5,Foggy,0,Food Festival
2024-09-18,STORE02,24.0,0.0,55.4,Sunny,0,
2024-09-19,STORE02,20.9,0.0,72.4,Sunny,0,
2024-09-20,STORE02,20.4,0.0,79.1,Sunny,0,Marathon
2024-09-21,STORE02,20.2,0.0,71.9,Clear,0,
2024-09-22,STORE02,22.0,0.0,79.6,Clear,0,Marathon
2024-09-23,STORE02,18.6,0.0,63.9,Windy,0,
2024-09-24,STORE02,23.8,1.2,70.2,Rainy,0,Community Fair
2024-09-25,STORE02,27.2,0.0,64.3,Clear,0,Local Festival
2024-09-26,STORE02,26.4,1.4,82.2,Rainy,0,
2024-09-27,STORE02,24.3,0.0,74.2,Windy,0,Marathon
2024-09-28,STORE02,21.5,4.8,94.3,Rainy,0,Marathon
2024-09-29,STORE02,22.7,0.0,66.3,Clear,0,Sports Game
2024-09-30,STORE02,22.2,0.0,70.0,Sunny,0,
2024-10-01,STORE02,9.1,2.8,78.8,Rainy,0,
2024-10-02,STORE02,16.3,0.0,67.6,Windy,0,Sports Game
2024-10-03,STORE02,12.1,0.0,62.4,Sunny,0,Food Festival
2024-10-04,STORE02,19.9,0.0,65.2,Cloudy,0,
2024-10-05,STORE02,11.3,3.8,72.3,Rainy,0,Community Fair
2024-10-06,STORE02,13.1,0.0,81.3,Foggy,0,
2024-10-07,STORE02,10.6,0.0,65.7,Sunny,0,Sports Game
2024-10-08,STORE02,14.4,0.5,84.5,Rainy,0,Community Fair
2024-10-09,STORE02,14.9,0.0,78.8,Clear,0,
2024-10-10,STORE02,15.4,4.9,69.0,Rainy,0,
2024-10-11,STORE02,15.8,0.0,79.2,Clear,0,
2024-10-12,STORE02,9.1,0.0,68.1,Cloudy,0,
2024-10-13,STORE02,12.8,1.7,76.8,Rainy,0,
2024-10-14,STORE02,13.0,0.0,95.2,Foggy,0,Sports Game
2024-10-15,STORE02,18.4,0.0,77.5,Cloudy,0,
2024-10-16,STORE02,10.1,1.8,67.7,Rainy,0,Parade
2024-10-17,STORE02,14.3,0.0,71.4,Cloudy,0,
2024-10-18,STORE02,13.6,0.6,74.2,Rainy,0,Sports Game
2024-10-19,STORE02,17.1,5.4,78.1,Rainy,0,Local Festival
2024-10-20,STORE02,12.2,0.0,78.0,Sunny,0,Local Festival
2024-10-21,STORE02,12.1,0.2,74.9,Rainy,0,
2024-10-22,STORE02,16.4,0.0,88.1,Foggy,0,
2024-10-23,STORE02,14.1,0.0,85.1,Foggy,0,Community Fair
2024-10-24,STORE02,24.0,0.5,70.6,Rainy,0,Market Day
2024-10-25,STORE02,10.5,0.0,59.2,Clear,0,Market Day
2024-10-26,STORE02,12.1,0.0,68.9,Cloudy,0,Food Festival
2024-10-27,STORE02,13.5,0.0,60.1,Cloudy,0,
2024-10-28,STORE02,10.0,0.0,51.8,Cloudy,0,
2024-10-29,STORE02,26.1,0.0,68.8,Cloudy,0,
2024-10-30,STORE02,23.6,0.9,77.9,Rainy,0,Concert
2024-10-31,STORE02,13.9,0.0,52.4,Cloudy,1,Halloween
2024-11-01,STORE02,6.9,0.2,81.1,Rainy,0,Sports Game
2024-11-02,STORE02,-0.7,2.5,69.6,Snowy,0,
2024-11-03,STORE02,10.5,0.0,76.9,Sunny,0,
2024-11-04,STORE02,7.9,0.0,60.9,Cloudy,0,
2024-11-05,STORE02,5.5,3.3,60.7,Rainy,0,Sports Game
2024-11-06,STORE02,2.9,0.0,68.7,Sunny,0,Food Festival
2024-11-07,STORE02,3.7,0.0,74.1,Clear,0,
2024-11-08,STORE02,16.9,0.0,74.0,Sunny,0,
2024-11-09,STORE02,8.7,0.0,73.2,Clear,0,
2024-11-10,STORE02,0.3,0.0,67.5,Windy,0,
2024-11-11,STORE02,6.4,6.2,55.9,Rainy,0,
2024-11-12,STORE02,13.9,0.0,83.9,Foggy,0,
2024-11-13,STORE02,13.0,0.0,64.0,Clear,0,
2024-11-14,STORE02,2.9,0.5,60.9,Rainy,0,Marathon
2024-11-15,STORE02,7.3,0.0,84.6,Foggy,0,
2024-11-16,STORE02,6.6,1.2,70.6,Rainy,0,
2024-11-17,STORE02,-2.0,0.0,76.2,Clear,0,
2024-11-18,STORE02,7.1,0.0,68.5,Clear,0,
2024-11-19,STORE02,2.6,0.0,79.9,Sunny,0,
2024-11-20,STORE02,2.7,0.0,68.5,Sunny,0,Concert
2024-11-21,STORE02,8.4,0.0,95.1,Foggy,0,Market Day
2024-11-22,STORE02,12.1,0.0,87.7,Foggy,0,
2024-11-23,STORE02,9.2,0.0,73.3,Cloudy,0,Local Festival
2024-11-24,STORE02,10.8,0.0,70.5,Cloudy,0,Sports Game
2024-11-25,STORE02,1.0,0.0,83.2,Foggy,1,Food Festival
2024-11-26,STORE02,10.7,0.0,87.3,Foggy,1,Black Friday
2024-11-27,STORE02,8.1,8.4,71.1,Rainy,0,
2024-11-28,STORE02,8.6,2.3,79.9,Rainy,0,
2024-11-29,STORE02,1.2,0.0,73.8,Sunny,0,
2024-11-30,STORE02,-3.4,2.3,61.1,Snowy,0,
2024-12-01,STORE02,7.5,3.3,58.0,Rainy,0,
2024-12-02,STORE02,8.2,0.0,73.7,Cloudy,0,
2024-12-03,STORE02,5.0,0.0,40.9,Sunny,0,
2024-12-04,STORE02,3.2,0.0,81.1,Foggy,0,
2024-12-05,STORE02,-4.6,0.0,60.7,Clear,0,Sports Game
2024-12-06,STORE02,2.0,0.0,58.8,Cloudy,0,
2024-12-07,STORE02,2.5,0.2,71.7,Rainy,0,
2024-12-08,STORE02,2.4,0.0,68.6,Sunny,0,
2024-12-09,STORE02,3.0,0.7,49.8,Rainy,0,Market Day
2024-12-10,STORE02,4.0,0.0,66.9,Windy,0,
2024-12-11,STORE02,9.7,2.1,58.3,Rainy,0,Marathon
2024-12-12,STORE02,10.6,0.0,58.4,Cloudy,0,
2024-12-13,STORE02,0.7,0.0,75.7,Windy,0,
2024-12-14,STORE02,3.9,1.2,71.2,Rainy,0,Market Day
2024-12-15,STORE02,-6.2,0.0,64.1,Clear,0,Concert
2024-12-16,STORE02,6.3,0.0,66.3,Cloudy,0,
2024-12-17,STORE02,1.2,0.0,56.8,Sunny,0,Marathon
2024-12-18,STORE02,1.9,0.0,70.2,Sunny,0,
2024-12-19,STORE02,0.4,0.0,57.9,Sunny,0,Community Fair
2024-12-20,STORE02,-0.9,0.0,71.3,Clear,0,
2024-12-21,STORE02,3.0,0.0,67.7,Cloudy,0,
2024-12-22,STORE02,-2.1,0.0,60.9,Clear,0,Community Fair
2024-12-23,STORE02,2.6,0.0,83.0,Foggy,0,Community Fair
2024-12-24,STORE02,-3.2,0.0,62.2,Clear,1,Christmas Eve
2024-12-25,STORE02,4.3,0.0,58.9,Windy,1,Christmas Day
2024-12-26,STORE02,1.2,0.0,64.0,Clear,0,Market Day
2024-12-27,STORE02,10.9,0.0,65.2,Clear,0,
2024-12-28,STORE02,-4.8,0.0,49.8,Clear,0,
2024-12-29,STORE02,5.6,3.8,80.1,Rainy,0,
2024-12-30,STORE02,2.1,0.1,77.8,Rainy,0,Parade
2024-12-31,STORE02,1.3,0.0,80.0,Cloudy,1,New Year's Eve
2025-01-01,STORE02,-2.3,0.0,54.0,Clear,1,Sports Game
2025-01-02,STORE02,2.5,0.0,63.5,Clear,0,Food Festival
2025-01-03,STORE02,2.2,0.0,64.1,Cloudy,0,Market Day
2025-01-04,STORE02,2.7,6.4,62.7,Rainy,0,
2025-01-05,STORE02,5.4,0.0,53.1,Sunny,0,Sports Game
2025-01-06,STORE02,4.6,0.0,66.1,Cloudy,0,
2025-01-07,STORE02,6.1,5.3,54.8,Rainy,0,
2025-01-08,STORE02,-6.0,6.3,56.5,Rainy,0,
2025-01-09,STORE02,-9.2,0.0,56.8,Clear,0,
2025-01-10,STORE02,-2.9,5.7,39.1,Rainy,0,
2025-01-11,STORE02,1.0,0.0,43.4,Clear,0,
2025-01-12,STORE02,-1.6,8.3,51.2,Rainy,0,Concert
2025-01-13,STORE02,0.2,0.0,44.9,Clear,0,Food Festival
2025-01-14,STORE02,8.8,0.0,35.8,Sunny,0,
2025-01-15,STORE02,-1.3,0.0,70.8,Clear,0,Market Day
2025-01-16,STORE02,7.1,0.0,56.8,Windy,0,Community Fair
2025-01-17,STORE02,-0.3,0.0,57.9,Clear,0,
2025-01-18,STORE02,-3.5,0.0,63.5,Clear,0,
2025-01-19,STORE02,1.5,5.6,56.5,Rainy,0,Parade
2025-01-20,STORE02,-2.1,5.6,65.3,Rainy,0,
2025-01-21,STORE02,0.7,0.0,46.8,Clear,0,
2025-01-22,STORE02,3.3,0.0,65.4,Sunny,0,Local Festival
2025-01-23,STORE02,2.0,0.0,33.8,Sunny,0,Local Festival
2025-01-24,STORE02,4.8,7.9,67.4,Rainy,0,Local Festival
2025-01-25,STORE02,-2.2,5.3,41.7,Rainy,0,
2025-01-26,STORE02,0.1,5.6,44.3,Rainy,0,
2025-01-27,STORE02,-2.0,6.1,58.3,Rainy,0,
2025-01-28,STORE02,-5.9,6.3,66.6,Rainy,0,Food Festival
2025-01-29,STORE02,-2.1,6.5,42.0,Rainy,0,
2025-01-30,STORE02,0.0,0.0,50.8,Windy,0,Marathon
2025-01-31,STORE02,-2.9,5.4,49.5,Rainy,0,Market Day
2025-02-01,STORE02,4.4,0.0,27.1,Cloudy,0,Market Day
2025-02-02,STORE02,3.7,0.0,43.0,Sunny,0,
2025-02-03,STORE02,1.5,0.0,42.6,Sunny,0,
2025-02-04,STORE02,3.8,11.1,44.7,Rainy,0,Food Festival
2025-02-05,STORE02,-0.4,0.0,55.4,Clear,0,Community Fair
2025-02-06,STORE02,-3.2,0.0,37.8,Clear,0,Sports Game
2025-02-07,STORE02,-6.4,0.0,36.5,Clear,0,
2025-02-08,STORE02,4.3,10.3,41.7,Rainy,0,Parade
2025-02-09,STORE02,4.8,10.3,23.9,Rainy,0,
2025-02-10,STORE02,4.2,10.8,32.6,Rainy,0,Concert
2025-02-11,STORE02,2.8,0.0,55.2,Cloudy,0,Concert
2025-02-12,STORE02,-3.9,0.0,51.9,Clear,0,
2025-02-13,STORE02,-1.0,0.0,33.7,Clear,0,
2025-02-14,STORE02,1.0,0.0,80.9,Foggy,1,Valentine's Day
2025-02-15,STORE02,0.1,0.0,45.3,Windy,0,Parade
2025-02-16,STORE02,-1.2,0.0,35.6,Clear,0,Market Day
2025-02-17,STORE02,2.3,0.0,34.3,Clear,0,Local Festival
2025-02-18,STORE02,6.5,10.6,36.0,Rainy,0,Marathon
2025-02-19,STORE02,0.4,0.0,46.9,Sunny,0,Community Fair
2025-02-20,STORE02,6.4,12.6,46.8,Rainy,0,
2025-02-21,STORE02,-1.3,0.0,35.3,Clear,0,
2025-02-22,STORE02,-0.7,10.0,59.3,Rainy,0,Food Festival
2025-02-23,STORE02,3.6,0.0,49.3,Cloudy,0,
2025-02-24,STORE02,2.0,0.0,37.8,Cloudy,0,Market Day
2025-02-25,STORE02,5.7,13.1,52.7,Rainy,0,Market Day
2025-02-26,STORE02,3.8,10.7,49.7,Rainy,0,
2025-02-27,STORE02,6.0,0.0,37.7,Clear,0,Community Fair
2025-02-28,STORE02,3.7,0.0,50.2,Clear,0,Marathon
2025-03-01,STORE02,1.4,0.0,42.3,Sunny,0,
2025-03-02,STORE02,3.8,0.0,20.0,Cloudy,0,Community Fair
2025-03-03,STORE02,5.9,0.0,31.5,Windy,0,
2025-03-04,STORE02,11.1,0.0,46.5,Cloudy,0,Community Fair
2025-03-05,STORE02,1.8,0.0,31.5,Cloudy,0,Concert
2025-03-06,STORE02,5.2,13.1,45.2,Rainy,0,Marathon
2025-03-07,STORE02,5.8,0.0,34.3,Cloudy,0,
2025-03-08,STORE02,7.9,14.2,35.6,Rainy,0,
2025-03-09,STORE02,10.5,0.0,39.5,Clear,0,
2025-03-10,STORE02,1.7,0.0,48.4,Sunny,0,
2025-03-11,STORE02,-2.3,0.0,20.3,Clear,0,
2025-03-12,STORE02,7.3,0.0,36.0,Sunny,0,
2025-03-13,STORE02,6.8,0.0,26.6,Sunny,0,Sports Game
2025-03-14,STORE02,10.1,0.0,41.8,Clear,0,
2025-03-15,STORE02,9.2,13.9,43.3,Rainy,0,Local Festival
2025-03-16,STORE02,5.8,0.0,60.4,Cloudy,0,
2025-03-17,STORE02,15.0,14.0,42.4,Rainy,0,Sports Game
2025-03-18,STORE02,5.4,0.0,51.0,Sunny,0,Community Fair
2025-03-19,STORE02,9.1,13.2,47.9,Rainy,0,
2025-03-20,STORE02,6.1,13.9,45.9,Rainy,0,Community Fair
2025-03-21,STORE02,4.0,0.0,49.8,Sunny,0,Market Day
2025-03-22,STORE02,12.2,13.4,32.8,Rainy,0,Market Day
2025-03-23,STORE02,3.1,15.0,41.6,Rainy,0,Sports Game
2025-03-24,STORE02,6.3,0.0,36.5,Cloudy,0,Concert
2025-03-25,STORE02,6.6,17.8,38.7,Stormy,0,
2025-03-26,STORE02,4.8,0.0,31.0,Sunny,0,Food Festival
2025-03-27,STORE02,9.3,0.0,23.6,Sunny,0,Sports Game
2025-03-28,STORE02,10.9,0.0,63.5,Cloudy,0,
2025-03-29,STORE02,10.1,15.2,37.3,Stormy,0,Food Festival
2025-03-30,STORE02,11.6,0.0,47.8,Cloudy,0,Concert
2025-03-31,STORE02,0.8,0.0,38.4,Sunny,0,Market Day
2025-04-01,STORE02,11.1,0.0,42.5,Sunny,0,
2025-04-02,STORE02,13.3,0.0,24.0,Cloudy,0,
2025-04-03,STORE02,8.7,14.3,34.8,Rainy,0,Marathon
2025-04-04,STORE02,14.3,0.0,34.4,Sunny,0,Community Fair
2025-04-05,STORE02,17.4,0.0,45.0,Windy,0,
2025-04-06,STORE02,13.9,14.3,24.7,Rainy,0,
2025-04-07,STORE02,8.5,0.0,28.3,Windy,0,Community Fair
2025-04-08,STORE02,22.7,15.0,30.9,Rainy,0,Parade
2025-04-09,STORE02,19.9,18.3,30.4,Stormy,0,Concert
2025-04-10,STORE02,19.1,14.4,43.3,Rainy,0,Sports Game
2025-04-11,STORE02,16.4,0.0,33.1,Sunny,0,Community Fair
2025-04-12,STORE02,16.5,0.0,39.3,Cloudy,0,
2025-04-13,STORE02,12.2,15.1,37.3,Stormy,0,Market Day
2025-04-14,STORE02,16.8,0.0,22.4,Cloudy,0,Local Festival
2025-04-15,STORE02,13.4,14.9,38.8,Rainy,0,Marathon
2025-04-16,STORE02,13.2,15.8,39.5,Stormy,0,Food Festival
2025-04-17,STORE02,17.2,0.0,20.0,Clear,0,Local Festival
2025-04-18,STORE02,14.9,14.3,42.8,Rainy,0,Market Day
2025-04-19,STORE02,10.3,0.0,49.9,Sunny,0,
2025-04-20,STORE02,9.4,16.9,40.5,Stormy,0,Sports Game
2025-04-21,STORE02,25.1,0.0,39.7,Cloudy,0,
2025-04-22,STORE02,16.0,14.5,34.7,Rainy,0,
2025-04-23,STORE02,9.8,0.0,43.2,Sunny,0,
2025-04-24,STORE02,12.8,0.0,20.0,Clear,0,Food Festival
2025-04-25,STORE02,8.6,0.0,28.1,Cloudy,0,
2025-04-26,STORE02,14.3,15.9,29.3,Stormy,0,Concert
2025-04-27,STORE02,13.6,14.9,22.3,Rainy,0,Food Festival
2025-04-28,STORE02,7.3,0.0,24.9,Sunny,0,Food Festival
2025-04-29,STORE02,10.9,0.0,49.0,Windy,0,Community Fair
2025-04-30,STORE02,17.1,0.0,41.9,Windy,0,Sports Game
2025-05-01,STORE02,23.1,16.0,29.0,Stormy,0,
2025-05-02,STORE02,26.0,0.0,29.9,Sunny,0,
2025-05-03,STORE02,18.0,0.0,47.0,Cloudy,0,
2025-05-04,STORE02,28.3,0.0,38.8,Sunny,0,
2025-05-05,STORE02,24.9,0.0,38.4,Windy,0,
2025-05-06,STORE02,27.2,0.0,60.8,Sunny,0,Marathon
2025-05-07,STORE02,26.7,13.6,42.2,Rainy,0,Sports Game
2025-05-08,STORE02,25.0,0.0,46.6,Sunny,0,
2025-05-09,STORE02,29.0,0.0,29.2,Sunny,0,Local Festival
2025-05-10,STORE02,23.3,13.7,47.1,Rainy,0,
2025-05-11,STORE02,14.9,0.0,35.0,Cloudy,0,
2025-05-12,STORE02,25.2,0.0,35.6,Cloudy,0,Community Fair
2025-05-13,STORE02,17.9,0.0,35.0,Cloudy,0,Parade
2025-05-14,STORE02,20.7,13.5,42.9,Rainy,0,
2025-05-15,STORE02,21.0,0.0,33.6,Windy,0,
2025-05-16,STORE02,21.1,0.0,32.9,Sunny,0,
2025-05-17,STORE02,26.1,17.0,43.6,Stormy,0,
2025-05-18,STORE02,18.3,0.0,38.3,Windy,0,Market Day
2025-05-19,STORE02,19.7,0.0,26.9,Sunny,0,Community Fair
2025-05-20,STORE02,22.3,0.0,39.3,Sunny,0,
2025-05-21,STORE02,23.2,0.0,43.9,Sunny,0,
2025-05-22,STORE02,19.8,0.0,26.6,Cloudy,0,Sports Game
2025-05-23,STORE02,21.2,0.0,45.8,Sunny,0,Local Festival
2025-05-24,STORE02,26.5,0.0,48.6,Clear,0,
2025-05-25,STORE02,25.6,14.7,40.0,Rainy,0,Sports Game
2025-05-26,STORE02,26.9,0.0,39.5,Cloudy,0,
2025-05-27,STORE02,21.8,13.4,30.5,Rainy,0,Parade
2025-05-28,STORE02,24.4,14.9,27.2,Rainy,0,
2025-05-29,STORE02,20.3,0.0,31.1,Cloudy,0,
2025-05-30,STORE02,15.8,0.0,51.0,Cloudy,0,Market Day
2025-05-31,STORE02,21.7,0.0,41.4,Clear,0,
2025-06-01,STORE02,22.3,13.2,65.5,Rainy,0,Marathon
2025-06-02,STORE02,32.2,0.0,47.7,Sunny,0,Parade
2025-06-03,STORE02,30.7,0.0,36.9,Sunny,0,Market Day
2025-06-04,STORE02,33.7,0.0,36.4,Cloudy,0,
2025-06-05,STORE02,22.1,0.0,53.1,Sunny,0,
2025-06-06,STORE02,31.0,0.0,37.1,Sunny,0,
2025-06-07,STORE02,26.0,0.0,67.2,Windy,0,
2025-06-08,STORE02,31.3,0.0,45.5,Cloudy,0,
2025-06-09,STORE02,21.1,0.0,49.1,Sunny,0,
2025-06-10,STORE02,23.7,10.5,43.0,Rainy,0,Parade
2025-06-11,STORE02,31.4,10.7,61.8,Rainy,0,
2025-06-12,STORE02,32.0,0.0,58.6,Cloudy,0,Marathon
2025-06-13,STORE02,33.1,9.6,56.0,Rainy,0,Food Festival
2025-06-14,STORE02,23.8,0.0,48.0,Cloudy,0,Local Festival
2025-06-15,STORE02,27.4,0.0,41.1,Clear,0,Marathon
2025-06-16,STORE02,29.6,0.0,45.7,Windy,0,Community Fair
2025-06-17,STORE02,30.2,11.4,50.1,Rainy,0,
2025-06-18,STORE02,28.3,0.0,62.7,Sunny,0,Market Day
2025-06-19,STORE02,25.3,0.0,40.9,Clear,0,
2025-06-20,STORE02,32.3,0.0,35.4,Sunny,0,Parade
2025-06-21,STORE02,24.9,0.0,50.1,Sunny,0,
2025-06-22,STORE02,31.3,0.0,31.7,Clear,0,
2025-06-23,STORE02,29.5,0.0,52.0,Sunny,0,
2025-06-24,STORE02,29.7,0.0,35.1,Clear,0,Marathon
2025-06-25,STORE02,30.5,11.8,37.2,Rainy,0,Local Festival
2025-06-26,STORE02,24.5,0.0,51.1,Cloudy,0,Concert
2025-06-27,STORE02,21.9,9.7,58.9,Rainy,0,Community Fair
2025-06-28,STORE02,35.6,0.0,49.9,Windy,0,
2025-06-29,STORE02,27.0,0.0,60.7,Cloudy,0,Sports Game
2025-06-30,STORE02,24.6,0.0,55.8,Clear,0,
2025-07-01,STORE02,32.6,0.0,42.7,Sunny,0,Food Festival
2025-07-02,STORE02,33.7,0.0,56.3,Sunny,0,
2025-07-03,STORE02,24.5,15.4,56.1,Stormy,0,Community Fair
2025-07-04,STORE02,31.5,0.0,59.8,Cloudy,1,Independence Day
2025-07-05,STORE02,29.5,6.3,57.3,Rainy,0,
2025-07-06,STORE02,27.7,11.9,57.3,Rainy,0,Market Day
2025-07-07,STORE02,23.8,0.0,55.4,Windy,0,Concert
2025-07-08,STORE02,38.1,6.0,69.0,Rainy,0,
2025-07-09,STORE02,37.5,0.0,68.2,Cloudy,0,Parade
2025-07-10,STORE02,33.8,0.0,59.6,Clear,0,Community Fair
2025-07-11,STORE02,33.7,0.0,54.0,Sunny,0,Market Day
2025-07-12,STORE02,23.7,0.0,49.2,Sunny,0,Community Fair
2025-07-13,STORE02,29.9,0.0,47.0,Cloudy,0,Sports Game
2025-07-14,STORE02,34.0,0.0,65.9,Cloudy,0,Concert
2025-07-15,STORE02,28.8,0.0,46.8,Sunny,0,Concert
2025-07-16,STORE02,30.7,0.0,61.5,Sunny,0,Concert
2025-07-17,STORE02,27.2,0.0,52.1,Cloudy,0,Food Festival
2025-07-18,STORE02,31.9,7.0,73.8,Rainy,0,Local Festival
2025-07-19,STORE02,23.5,5.5,55.8,Rainy,0,Concert
2025-07-20,STORE02,37.3,0.0,44.4,Cloudy,0,Concert
2025-07-21,STORE02,35.9,8.2,40.4,Rainy,0,
2025-07-22,STORE02,23.8,0.0,52.2,Sunny,0,
2025-07-23,STORE02,32.0,0.0,43.8,Clear,0,
2025-07-24,STORE02,28.2,6.3,56.9,Rainy,0,
2025-07-25,STORE02,29.9,0.0,52.3,Clear,0,
2025-07-26,STORE02,29.5,0.0,62.7,Sunny,0,Community Fair
2025-07-27,STORE02,26.3,0.0,61.9,Sunny,0,
2025-07-28,STORE02,29.8,5.2,69.3,Rainy,0,Market Day
2025-07-29,STORE02,30.1,0.0,78.5,Cloudy,0,
2025-07-30,STORE02,31.4,0.0,59.1,Clear,0,Local Festival
2025-07-31,STORE02,28.1,9.9,38.7,Rainy,0,Local Festival
2025-08-01,STORE02,27.4,0.0,52.6,Clear,0,Marathon
2025-08-02,STORE02,31.4,0.0,61.5,Sunny,0,
2025-08-03,STORE02,23.3,2.3,72.7,Rainy,0,Marathon
